SOURCE,TARGET,SENTIMENT_SCORE,SENTIMENT
12,6,0.3525745272636414,positivo
12,2,0.3525745272636414,positivo
12,7,0.3525745272636414,positivo
12,3,0.3525745272636414,positivo
12,4,0.3525745272636414,positivo
12,10,0.3525745272636414,positivo
12,8,0.3525745272636414,positivo
12,9,0.3525745272636414,positivo
12,11,0.3525745272636414,positivo
12,1,0.3525745272636414,positivo
1,12,0.4005070924758911,positivo
1,6,0.4005070924758911,positivo
1,2,0.4005070924758911,positivo
1,7,0.4005070924758911,positivo
1,3,0.4005070924758911,positivo
1,4,0.4005070924758911,positivo
1,10,0.4005070924758911,positivo
1,8,0.4005070924758911,positivo
1,9,0.4005070924758911,positivo
1,11,0.4005070924758911,positivo
1,12,0.2432090193033218,positivo
1,6,0.2432090193033218,positivo
1,2,0.2432090193033218,positivo
1,7,0.2432090193033218,positivo
1,3,0.2432090193033218,positivo
1,4,0.2432090193033218,positivo
1,10,0.2432090193033218,positivo
1,8,0.2432090193033218,positivo
1,9,0.2432090193033218,positivo
1,11,0.2432090193033218,positivo
3,12,0.3899042308330536,positivo
3,6,0.3899042308330536,positivo
3,2,0.3899042308330536,positivo
3,7,0.3899042308330536,positivo
3,4,0.3899042308330536,positivo
3,10,0.3899042308330536,positivo
3,8,0.3899042308330536,positivo
3,9,0.3899042308330536,positivo
3,11,0.3899042308330536,positivo
3,1,0.3899042308330536,positivo
2,12,0.3337524831295013,positivo
2,6,0.3337524831295013,positivo
2,7,0.3337524831295013,positivo
2,3,0.3337524831295013,positivo
2,4,0.3337524831295013,positivo
2,10,0.3337524831295013,positivo
2,8,0.3337524831295013,positivo
2,9,0.3337524831295013,positivo
2,11,0.3337524831295013,positivo
2,1,0.3337524831295013,positivo
9,12,0.2568566501140594,positivo
9,6,0.2568566501140594,positivo
9,2,0.2568566501140594,positivo
9,7,0.2568566501140594,positivo
9,3,0.2568566501140594,positivo
9,4,0.2568566501140594,positivo
9,10,0.2568566501140594,positivo
9,8,0.2568566501140594,positivo
9,11,0.2568566501140594,positivo
9,1,0.2568566501140594,positivo
1,12,0.3297304511070251,positivo
1,6,0.3297304511070251,positivo
1,2,0.3297304511070251,positivo
1,7,0.3297304511070251,positivo
1,3,0.3297304511070251,positivo
1,4,0.3297304511070251,positivo
1,10,0.3297304511070251,positivo
1,8,0.3297304511070251,positivo
1,9,0.3297304511070251,positivo
1,11,0.3297304511070251,positivo
9,12,0.2822338938713074,positivo
9,6,0.2822338938713074,positivo
9,2,0.2822338938713074,positivo
9,7,0.2822338938713074,positivo
9,3,0.2822338938713074,positivo
9,4,0.2822338938713074,positivo
9,10,0.2822338938713074,positivo
9,8,0.2822338938713074,positivo
9,11,0.2822338938713074,positivo
9,1,0.2822338938713074,positivo
1,12,0.3426527380943298,positivo
1,6,0.3426527380943298,positivo
1,2,0.3426527380943298,positivo
1,7,0.3426527380943298,positivo
1,3,0.3426527380943298,positivo
1,4,0.3426527380943298,positivo
1,10,0.3426527380943298,positivo
1,8,0.3426527380943298,positivo
1,9,0.3426527380943298,positivo
1,11,0.3426527380943298,positivo
12,6,0.3151915073394775,positivo
12,2,0.3151915073394775,positivo
12,7,0.3151915073394775,positivo
12,3,0.3151915073394775,positivo
12,4,0.3151915073394775,positivo
12,10,0.3151915073394775,positivo
12,8,0.3151915073394775,positivo
12,9,0.3151915073394775,positivo
12,11,0.3151915073394775,positivo
12,1,0.3151915073394775,positivo
6,12,0.2731524705886841,positivo
6,2,0.2731524705886841,positivo
6,7,0.2731524705886841,positivo
6,3,0.2731524705886841,positivo
6,4,0.2731524705886841,positivo
6,10,0.2731524705886841,positivo
6,8,0.2731524705886841,positivo
6,9,0.2731524705886841,positivo
6,11,0.2731524705886841,positivo
6,1,0.2731524705886841,positivo
2,12,0.2845854163169861,neutro
2,6,0.2845854163169861,neutro
2,7,0.2845854163169861,neutro
2,3,0.2845854163169861,neutro
2,4,0.2845854163169861,neutro
2,10,0.2845854163169861,neutro
2,8,0.2845854163169861,neutro
2,9,0.2845854163169861,neutro
2,11,0.2845854163169861,neutro
2,1,0.2845854163169861,neutro
6,12,0.2524797320365906,positivo
6,2,0.2524797320365906,positivo
6,7,0.2524797320365906,positivo
6,3,0.2524797320365906,positivo
6,4,0.2524797320365906,positivo
6,10,0.2524797320365906,positivo
6,8,0.2524797320365906,positivo
6,9,0.2524797320365906,positivo
6,11,0.2524797320365906,positivo
6,1,0.2524797320365906,positivo
2,12,0.3181906342506409,positivo
2,6,0.3181906342506409,positivo
2,7,0.3181906342506409,positivo
2,3,0.3181906342506409,positivo
2,4,0.3181906342506409,positivo
2,10,0.3181906342506409,positivo
2,8,0.3181906342506409,positivo
2,9,0.3181906342506409,positivo
2,11,0.3181906342506409,positivo
2,1,0.3181906342506409,positivo
12,6,0.3664853274822235,positivo
12,2,0.3664853274822235,positivo
12,7,0.3664853274822235,positivo
12,3,0.3664853274822235,positivo
12,4,0.3664853274822235,positivo
12,10,0.3664853274822235,positivo
12,8,0.3664853274822235,positivo
12,9,0.3664853274822235,positivo
12,11,0.3664853274822235,positivo
12,1,0.3664853274822235,positivo
6,12,0.2996894419193268,positivo
6,2,0.2996894419193268,positivo
6,7,0.2996894419193268,positivo
6,3,0.2996894419193268,positivo
6,4,0.2996894419193268,positivo
6,10,0.2996894419193268,positivo
6,8,0.2996894419193268,positivo
6,9,0.2996894419193268,positivo
6,11,0.2996894419193268,positivo
6,1,0.2996894419193268,positivo
6,12,0.262365311384201,neutro
6,2,0.262365311384201,neutro
6,7,0.262365311384201,neutro
6,3,0.262365311384201,neutro
6,4,0.262365311384201,neutro
6,10,0.262365311384201,neutro
6,8,0.262365311384201,neutro
6,9,0.262365311384201,neutro
6,11,0.262365311384201,neutro
6,1,0.262365311384201,neutro
6,12,0.4096724390983582,positivo
6,2,0.4096724390983582,positivo
6,7,0.4096724390983582,positivo
6,3,0.4096724390983582,positivo
6,4,0.4096724390983582,positivo
6,10,0.4096724390983582,positivo
6,8,0.4096724390983582,positivo
6,9,0.4096724390983582,positivo
6,11,0.4096724390983582,positivo
6,1,0.4096724390983582,positivo
1,12,0.4063386023044586,positivo
1,6,0.4063386023044586,positivo
1,2,0.4063386023044586,positivo
1,7,0.4063386023044586,positivo
1,3,0.4063386023044586,positivo
1,4,0.4063386023044586,positivo
1,10,0.4063386023044586,positivo
1,8,0.4063386023044586,positivo
1,9,0.4063386023044586,positivo
1,11,0.4063386023044586,positivo
6,12,0.2978702485561371,positivo
6,2,0.2978702485561371,positivo
6,7,0.2978702485561371,positivo
6,3,0.2978702485561371,positivo
6,4,0.2978702485561371,positivo
6,10,0.2978702485561371,positivo
6,8,0.2978702485561371,positivo
6,9,0.2978702485561371,positivo
6,11,0.2978702485561371,positivo
6,1,0.2978702485561371,positivo
6,12,0.268278032541275,negativo
6,2,0.268278032541275,negativo
6,7,0.268278032541275,negativo
6,3,0.268278032541275,negativo
6,4,0.268278032541275,negativo
6,10,0.268278032541275,negativo
6,8,0.268278032541275,negativo
6,9,0.268278032541275,negativo
6,11,0.268278032541275,negativo
6,1,0.268278032541275,negativo
1,12,0.4034830927848816,negativo
1,6,0.4034830927848816,negativo
1,2,0.4034830927848816,negativo
1,7,0.4034830927848816,negativo
1,3,0.4034830927848816,negativo
1,4,0.4034830927848816,negativo
1,10,0.4034830927848816,negativo
1,8,0.4034830927848816,negativo
1,9,0.4034830927848816,negativo
1,11,0.4034830927848816,negativo
4,12,0.3386254906654358,positivo
4,6,0.3386254906654358,positivo
4,2,0.3386254906654358,positivo
4,7,0.3386254906654358,positivo
4,3,0.3386254906654358,positivo
4,10,0.3386254906654358,positivo
4,8,0.3386254906654358,positivo
4,9,0.3386254906654358,positivo
4,11,0.3386254906654358,positivo
4,1,0.3386254906654358,positivo
6,12,0.2842231094837189,positivo
6,2,0.2842231094837189,positivo
6,7,0.2842231094837189,positivo
6,3,0.2842231094837189,positivo
6,4,0.2842231094837189,positivo
6,10,0.2842231094837189,positivo
6,8,0.2842231094837189,positivo
6,9,0.2842231094837189,positivo
6,11,0.2842231094837189,positivo
6,1,0.2842231094837189,positivo
6,12,0.2848503589630127,neutro
6,2,0.2848503589630127,neutro
6,7,0.2848503589630127,neutro
6,3,0.2848503589630127,neutro
6,4,0.2848503589630127,neutro
6,10,0.2848503589630127,neutro
6,8,0.2848503589630127,neutro
6,9,0.2848503589630127,neutro
6,11,0.2848503589630127,neutro
6,1,0.2848503589630127,neutro
6,12,0.5436844825744629,positivo
6,2,0.5436844825744629,positivo
6,7,0.5436844825744629,positivo
6,3,0.5436844825744629,positivo
6,4,0.5436844825744629,positivo
6,10,0.5436844825744629,positivo
6,8,0.5436844825744629,positivo
6,9,0.5436844825744629,positivo
6,11,0.5436844825744629,positivo
6,1,0.5436844825744629,positivo
12,6,0.5663217902183533,positivo
12,2,0.5663217902183533,positivo
12,7,0.5663217902183533,positivo
12,3,0.5663217902183533,positivo
12,4,0.5663217902183533,positivo
12,10,0.5663217902183533,positivo
12,8,0.5663217902183533,positivo
12,9,0.5663217902183533,positivo
12,11,0.5663217902183533,positivo
12,1,0.5663217902183533,positivo
12,6,0.3260200023651123,negativo
12,2,0.3260200023651123,negativo
12,7,0.3260200023651123,negativo
12,3,0.3260200023651123,negativo
12,4,0.3260200023651123,negativo
12,10,0.3260200023651123,negativo
12,8,0.3260200023651123,negativo
12,9,0.3260200023651123,negativo
12,11,0.3260200023651123,negativo
12,1,0.3260200023651123,negativo
12,6,0.3274587690830231,positivo
12,2,0.3274587690830231,positivo
12,7,0.3274587690830231,positivo
12,3,0.3274587690830231,positivo
12,4,0.3274587690830231,positivo
12,10,0.3274587690830231,positivo
12,8,0.3274587690830231,positivo
12,9,0.3274587690830231,positivo
12,11,0.3274587690830231,positivo
12,1,0.3274587690830231,positivo
6,12,0.322693794965744,positivo
6,2,0.322693794965744,positivo
6,7,0.322693794965744,positivo
6,3,0.322693794965744,positivo
6,4,0.322693794965744,positivo
6,10,0.322693794965744,positivo
6,8,0.322693794965744,positivo
6,9,0.322693794965744,positivo
6,11,0.322693794965744,positivo
6,1,0.322693794965744,positivo
12,6,0.2768376469612122,positivo
12,2,0.2768376469612122,positivo
12,7,0.2768376469612122,positivo
12,3,0.2768376469612122,positivo
12,4,0.2768376469612122,positivo
12,10,0.2768376469612122,positivo
12,8,0.2768376469612122,positivo
12,9,0.2768376469612122,positivo
12,11,0.2768376469612122,positivo
12,1,0.2768376469612122,positivo
12,6,0.318686842918396,negativo
12,2,0.318686842918396,negativo
12,7,0.318686842918396,negativo
12,3,0.318686842918396,negativo
12,4,0.318686842918396,negativo
12,10,0.318686842918396,negativo
12,8,0.318686842918396,negativo
12,9,0.318686842918396,negativo
12,11,0.318686842918396,negativo
12,1,0.318686842918396,negativo
6,12,0.474336564540863,positivo
6,2,0.474336564540863,positivo
6,7,0.474336564540863,positivo
6,3,0.474336564540863,positivo
6,4,0.474336564540863,positivo
6,10,0.474336564540863,positivo
6,8,0.474336564540863,positivo
6,9,0.474336564540863,positivo
6,11,0.474336564540863,positivo
6,1,0.474336564540863,positivo
6,12,0.3287995755672455,positivo
6,2,0.3287995755672455,positivo
6,7,0.3287995755672455,positivo
6,3,0.3287995755672455,positivo
6,4,0.3287995755672455,positivo
6,10,0.3287995755672455,positivo
6,8,0.3287995755672455,positivo
6,9,0.3287995755672455,positivo
6,11,0.3287995755672455,positivo
6,1,0.3287995755672455,positivo
11,12,0.2279639393091202,negativo
11,6,0.2279639393091202,negativo
11,2,0.2279639393091202,negativo
11,7,0.2279639393091202,negativo
11,3,0.2279639393091202,negativo
11,4,0.2279639393091202,negativo
11,10,0.2279639393091202,negativo
11,8,0.2279639393091202,negativo
11,9,0.2279639393091202,negativo
11,1,0.2279639393091202,negativo
12,6,0.46943399310112,neutro
12,2,0.46943399310112,neutro
12,7,0.46943399310112,neutro
12,3,0.46943399310112,neutro
12,4,0.46943399310112,neutro
12,10,0.46943399310112,neutro
12,8,0.46943399310112,neutro
12,9,0.46943399310112,neutro
12,11,0.46943399310112,neutro
12,1,0.46943399310112,neutro
12,6,0.237153097987175,neutro
12,2,0.237153097987175,neutro
12,7,0.237153097987175,neutro
12,3,0.237153097987175,neutro
12,4,0.237153097987175,neutro
12,10,0.237153097987175,neutro
12,8,0.237153097987175,neutro
12,9,0.237153097987175,neutro
12,11,0.237153097987175,neutro
12,1,0.237153097987175,neutro
10,12,0.4184000492095947,neutro
10,6,0.4184000492095947,neutro
10,2,0.4184000492095947,neutro
10,7,0.4184000492095947,neutro
10,3,0.4184000492095947,neutro
10,4,0.4184000492095947,neutro
10,8,0.4184000492095947,neutro
10,9,0.4184000492095947,neutro
10,11,0.4184000492095947,neutro
10,1,0.4184000492095947,neutro
2,12,0.3153413832187653,neutro
2,6,0.3153413832187653,neutro
2,7,0.3153413832187653,neutro
2,3,0.3153413832187653,neutro
2,4,0.3153413832187653,neutro
2,10,0.3153413832187653,neutro
2,8,0.3153413832187653,neutro
2,9,0.3153413832187653,neutro
2,11,0.3153413832187653,neutro
2,1,0.3153413832187653,neutro
12,6,0.4837954044342041,neutro
12,2,0.4837954044342041,neutro
12,7,0.4837954044342041,neutro
12,3,0.4837954044342041,neutro
12,4,0.4837954044342041,neutro
12,10,0.4837954044342041,neutro
12,8,0.4837954044342041,neutro
12,9,0.4837954044342041,neutro
12,11,0.4837954044342041,neutro
12,1,0.4837954044342041,neutro
11,12,0.5326800346374512,positivo
11,6,0.5326800346374512,positivo
11,2,0.5326800346374512,positivo
11,7,0.5326800346374512,positivo
11,3,0.5326800346374512,positivo
11,4,0.5326800346374512,positivo
11,10,0.5326800346374512,positivo
11,8,0.5326800346374512,positivo
11,9,0.5326800346374512,positivo
11,1,0.5326800346374512,positivo
6,12,0.2712284624576569,positivo
6,2,0.2712284624576569,positivo
6,7,0.2712284624576569,positivo
6,3,0.2712284624576569,positivo
6,4,0.2712284624576569,positivo
6,10,0.2712284624576569,positivo
6,8,0.2712284624576569,positivo
6,9,0.2712284624576569,positivo
6,11,0.2712284624576569,positivo
6,1,0.2712284624576569,positivo
9,12,0.7788768410682678,positivo
9,6,0.7788768410682678,positivo
9,2,0.7788768410682678,positivo
9,7,0.7788768410682678,positivo
9,3,0.7788768410682678,positivo
9,4,0.7788768410682678,positivo
9,10,0.7788768410682678,positivo
9,8,0.7788768410682678,positivo
9,11,0.7788768410682678,positivo
9,1,0.7788768410682678,positivo
12,6,0.2514323592185974,neutro
12,2,0.2514323592185974,neutro
12,7,0.2514323592185974,neutro
12,3,0.2514323592185974,neutro
12,4,0.2514323592185974,neutro
12,10,0.2514323592185974,neutro
12,8,0.2514323592185974,neutro
12,9,0.2514323592185974,neutro
12,11,0.2514323592185974,neutro
12,1,0.2514323592185974,neutro
1,12,0.52098548412323,positivo
1,6,0.52098548412323,positivo
1,2,0.52098548412323,positivo
1,7,0.52098548412323,positivo
1,3,0.52098548412323,positivo
1,4,0.52098548412323,positivo
1,10,0.52098548412323,positivo
1,8,0.52098548412323,positivo
1,9,0.52098548412323,positivo
1,11,0.52098548412323,positivo
6,12,0.2842231094837189,positivo
6,2,0.2842231094837189,positivo
6,7,0.2842231094837189,positivo
6,3,0.2842231094837189,positivo
6,4,0.2842231094837189,positivo
6,10,0.2842231094837189,positivo
6,8,0.2842231094837189,positivo
6,9,0.2842231094837189,positivo
6,11,0.2842231094837189,positivo
6,1,0.2842231094837189,positivo
7,12,0.3827143311500549,positivo
7,6,0.3827143311500549,positivo
7,2,0.3827143311500549,positivo
7,3,0.3827143311500549,positivo
7,4,0.3827143311500549,positivo
7,10,0.3827143311500549,positivo
7,8,0.3827143311500549,positivo
7,9,0.3827143311500549,positivo
7,11,0.3827143311500549,positivo
7,1,0.3827143311500549,positivo
4,12,0.6592366099357605,positivo
4,6,0.6592366099357605,positivo
4,2,0.6592366099357605,positivo
4,7,0.6592366099357605,positivo
4,3,0.6592366099357605,positivo
4,10,0.6592366099357605,positivo
4,8,0.6592366099357605,positivo
4,9,0.6592366099357605,positivo
4,11,0.6592366099357605,positivo
4,1,0.6592366099357605,positivo
7,12,0.3215534090995789,positivo
7,6,0.3215534090995789,positivo
7,2,0.3215534090995789,positivo
7,3,0.3215534090995789,positivo
7,4,0.3215534090995789,positivo
7,10,0.3215534090995789,positivo
7,8,0.3215534090995789,positivo
7,9,0.3215534090995789,positivo
7,11,0.3215534090995789,positivo
7,1,0.3215534090995789,positivo
9,12,0.2993062436580658,positivo
9,6,0.2993062436580658,positivo
9,2,0.2993062436580658,positivo
9,7,0.2993062436580658,positivo
9,3,0.2993062436580658,positivo
9,4,0.2993062436580658,positivo
9,10,0.2993062436580658,positivo
9,8,0.2993062436580658,positivo
9,11,0.2993062436580658,positivo
9,1,0.2993062436580658,positivo
2,12,0.3232482075691223,positivo
2,6,0.3232482075691223,positivo
2,7,0.3232482075691223,positivo
2,3,0.3232482075691223,positivo
2,4,0.3232482075691223,positivo
2,10,0.3232482075691223,positivo
2,8,0.3232482075691223,positivo
2,9,0.3232482075691223,positivo
2,11,0.3232482075691223,positivo
2,1,0.3232482075691223,positivo
9,12,0.7080720067024231,positivo
9,6,0.7080720067024231,positivo
9,2,0.7080720067024231,positivo
9,7,0.7080720067024231,positivo
9,3,0.7080720067024231,positivo
9,4,0.7080720067024231,positivo
9,10,0.7080720067024231,positivo
9,8,0.7080720067024231,positivo
9,11,0.7080720067024231,positivo
9,1,0.7080720067024231,positivo
7,12,0.2321691364049911,negativo
7,6,0.2321691364049911,negativo
7,2,0.2321691364049911,negativo
7,3,0.2321691364049911,negativo
7,4,0.2321691364049911,negativo
7,10,0.2321691364049911,negativo
7,8,0.2321691364049911,negativo
7,9,0.2321691364049911,negativo
7,11,0.2321691364049911,negativo
7,1,0.2321691364049911,negativo
7,12,0.2595741152763367,positivo
7,6,0.2595741152763367,positivo
7,2,0.2595741152763367,positivo
7,3,0.2595741152763367,positivo
7,4,0.2595741152763367,positivo
7,10,0.2595741152763367,positivo
7,8,0.2595741152763367,positivo
7,9,0.2595741152763367,positivo
7,11,0.2595741152763367,positivo
7,1,0.2595741152763367,positivo
12,6,0.3026941418647766,neutro
12,2,0.3026941418647766,neutro
12,7,0.3026941418647766,neutro
12,3,0.3026941418647766,neutro
12,4,0.3026941418647766,neutro
12,10,0.3026941418647766,neutro
12,8,0.3026941418647766,neutro
12,9,0.3026941418647766,neutro
12,11,0.3026941418647766,neutro
12,1,0.3026941418647766,neutro
9,12,0.348136305809021,negativo
9,6,0.348136305809021,negativo
9,2,0.348136305809021,negativo
9,7,0.348136305809021,negativo
9,3,0.348136305809021,negativo
9,4,0.348136305809021,negativo
9,10,0.348136305809021,negativo
9,8,0.348136305809021,negativo
9,11,0.348136305809021,negativo
9,1,0.348136305809021,negativo
12,6,0.2859516441822052,neutro
12,2,0.2859516441822052,neutro
12,7,0.2859516441822052,neutro
12,3,0.2859516441822052,neutro
12,4,0.2859516441822052,neutro
12,10,0.2859516441822052,neutro
12,8,0.2859516441822052,neutro
12,9,0.2859516441822052,neutro
12,11,0.2859516441822052,neutro
12,1,0.2859516441822052,neutro
10,12,0.4555715620517731,positivo
10,6,0.4555715620517731,positivo
10,2,0.4555715620517731,positivo
10,7,0.4555715620517731,positivo
10,3,0.4555715620517731,positivo
10,4,0.4555715620517731,positivo
10,8,0.4555715620517731,positivo
10,9,0.4555715620517731,positivo
10,11,0.4555715620517731,positivo
10,1,0.4555715620517731,positivo
10,12,0.2597293555736542,positivo
10,6,0.2597293555736542,positivo
10,2,0.2597293555736542,positivo
10,7,0.2597293555736542,positivo
10,3,0.2597293555736542,positivo
10,4,0.2597293555736542,positivo
10,8,0.2597293555736542,positivo
10,9,0.2597293555736542,positivo
10,11,0.2597293555736542,positivo
10,1,0.2597293555736542,positivo
4,12,0.4605112373828888,positivo
4,6,0.4605112373828888,positivo
4,2,0.4605112373828888,positivo
4,7,0.4605112373828888,positivo
4,3,0.4605112373828888,positivo
4,10,0.4605112373828888,positivo
4,8,0.4605112373828888,positivo
4,9,0.4605112373828888,positivo
4,11,0.4605112373828888,positivo
4,1,0.4605112373828888,positivo
1,12,0.4300353825092316,positivo
1,6,0.4300353825092316,positivo
1,2,0.4300353825092316,positivo
1,7,0.4300353825092316,positivo
1,3,0.4300353825092316,positivo
1,4,0.4300353825092316,positivo
1,10,0.4300353825092316,positivo
1,8,0.4300353825092316,positivo
1,9,0.4300353825092316,positivo
1,11,0.4300353825092316,positivo
6,12,0.3859104514122009,positivo
6,2,0.3859104514122009,positivo
6,7,0.3859104514122009,positivo
6,3,0.3859104514122009,positivo
6,4,0.3859104514122009,positivo
6,10,0.3859104514122009,positivo
6,8,0.3859104514122009,positivo
6,9,0.3859104514122009,positivo
6,11,0.3859104514122009,positivo
6,1,0.3859104514122009,positivo
4,12,0.3619710206985474,positivo
4,6,0.3619710206985474,positivo
4,2,0.3619710206985474,positivo
4,7,0.3619710206985474,positivo
4,3,0.3619710206985474,positivo
4,10,0.3619710206985474,positivo
4,8,0.3619710206985474,positivo
4,9,0.3619710206985474,positivo
4,11,0.3619710206985474,positivo
4,1,0.3619710206985474,positivo
11,12,0.2568284273147583,positivo
11,6,0.2568284273147583,positivo
11,2,0.2568284273147583,positivo
11,7,0.2568284273147583,positivo
11,3,0.2568284273147583,positivo
11,4,0.2568284273147583,positivo
11,10,0.2568284273147583,positivo
11,8,0.2568284273147583,positivo
11,9,0.2568284273147583,positivo
11,1,0.2568284273147583,positivo
11,12,0.4080521762371063,negativo
11,6,0.4080521762371063,negativo
11,2,0.4080521762371063,negativo
11,7,0.4080521762371063,negativo
11,3,0.4080521762371063,negativo
11,4,0.4080521762371063,negativo
11,10,0.4080521762371063,negativo
11,8,0.4080521762371063,negativo
11,9,0.4080521762371063,negativo
11,1,0.4080521762371063,negativo
11,12,0.2328309863805771,negativo
11,6,0.2328309863805771,negativo
11,2,0.2328309863805771,negativo
11,7,0.2328309863805771,negativo
11,3,0.2328309863805771,negativo
11,4,0.2328309863805771,negativo
11,10,0.2328309863805771,negativo
11,8,0.2328309863805771,negativo
11,9,0.2328309863805771,negativo
11,1,0.2328309863805771,negativo
1,12,0.3780410885810852,positivo
1,6,0.3780410885810852,positivo
1,2,0.3780410885810852,positivo
1,7,0.3780410885810852,positivo
1,3,0.3780410885810852,positivo
1,4,0.3780410885810852,positivo
1,10,0.3780410885810852,positivo
1,8,0.3780410885810852,positivo
1,9,0.3780410885810852,positivo
1,11,0.3780410885810852,positivo
4,12,0.4087324738502502,positivo
4,6,0.4087324738502502,positivo
4,2,0.4087324738502502,positivo
4,7,0.4087324738502502,positivo
4,3,0.4087324738502502,positivo
4,10,0.4087324738502502,positivo
4,8,0.4087324738502502,positivo
4,9,0.4087324738502502,positivo
4,11,0.4087324738502502,positivo
4,1,0.4087324738502502,positivo
9,12,0.3635676205158234,negativo
9,6,0.3635676205158234,negativo
9,2,0.3635676205158234,negativo
9,7,0.3635676205158234,negativo
9,3,0.3635676205158234,negativo
9,4,0.3635676205158234,negativo
9,10,0.3635676205158234,negativo
9,8,0.3635676205158234,negativo
9,11,0.3635676205158234,negativo
9,1,0.3635676205158234,negativo
9,12,0.3408564329147339,neutro
9,6,0.3408564329147339,neutro
9,2,0.3408564329147339,neutro
9,7,0.3408564329147339,neutro
9,3,0.3408564329147339,neutro
9,4,0.3408564329147339,neutro
9,10,0.3408564329147339,neutro
9,8,0.3408564329147339,neutro
9,11,0.3408564329147339,neutro
9,1,0.3408564329147339,neutro
1,12,0.2532948553562164,positivo
1,6,0.2532948553562164,positivo
1,2,0.2532948553562164,positivo
1,7,0.2532948553562164,positivo
1,3,0.2532948553562164,positivo
1,4,0.2532948553562164,positivo
1,10,0.2532948553562164,positivo
1,8,0.2532948553562164,positivo
1,9,0.2532948553562164,positivo
1,11,0.2532948553562164,positivo
1,12,0.3604010343551636,negativo
1,6,0.3604010343551636,negativo
1,2,0.3604010343551636,negativo
1,7,0.3604010343551636,negativo
1,3,0.3604010343551636,negativo
1,4,0.3604010343551636,negativo
1,10,0.3604010343551636,negativo
1,8,0.3604010343551636,negativo
1,9,0.3604010343551636,negativo
1,11,0.3604010343551636,negativo
6,12,0.4316999912261963,positivo
6,2,0.4316999912261963,positivo
6,7,0.4316999912261963,positivo
6,3,0.4316999912261963,positivo
6,4,0.4316999912261963,positivo
